date,2308 adjclose,2308 vloume (thousand),2360,3665,1536,1503,4721,2371,1537,1723,6509,8183,1533,2308 foreign investment (m),2308 investment credit (m),2308 dealer (m),MA20,MA60,MACD,RSI,slowk,slowd
2020/3/31,112.18,561822,112.13,144.39,72.61,36.11,35.57,19.7,108.7,84.2,13.92,11.83,22.51,62.74,-2.63,0.84,114.74,128.84,-5.66,40.12,58.34,69.97
2020/4/1,111.71,626133,114.43,148,70.93,36.15,36.03,19.6,110.36,83.57,14.15,11.55,22.56,-48.32,0,-6.15,113.81,128.44,-5.19,41.83,56.43,61.14
2020/4/6,110.78,401515,112.13,148.45,71.3,36.06,36.99,20.9,109.53,83.75,14.05,11.59,22.95,-80.4,0.48,-9.48,112.72,127.99,-4.8,41.19,53.7,56.16
2020/4/7,112.65,956868,113.51,149.81,70.28,36.34,37.27,22.15,109.12,83.75,14.19,11.74,22.51,-350.1,-1.19,14.28,111.9,127.51,-4.51,39.9,60,56.71
2020/4/8,116.37,846576,118.57,152.97,72.7,36.47,38.6,22.45,110.78,84.46,14.38,12.02,23.49,2.3,0,-0.12,111.53,127.1,-4.09,43.71,68.75,60.82
2020/4/9,116.37,807243,116.27,157.93,77.36,37.11,40.84,22.8,112.85,86.7,14.75,12.63,24.27,57.75,0.38,21.75,111.16,126.7,-3.41,50.48,81.21,69.99
2020/4/10,119.16,559040,118.57,151.61,75.87,36.93,41.07,22.4,114.93,86.97,15.21,12.35,24.52,-135.88,56.88,-17.38,110.92,126.33,-2.84,50.48,85.31,78.43
2020/4/13,116.37,853905,116.73,154.77,76.33,37.02,41.21,22.6,115.34,88.5,15.3,12.44,24.66,-141.57,45.82,-10.37,110.99,125.96,-2.14,55.17,75.69,80.74
2020/4/14,122.89,543284,116.73,152.51,74.38,37.11,40.79,22.6,114.51,87.87,15.4,12.3,24.52,-139.13,56.24,-9.13,111.55,125.69,-1.79,50.07,81.75,80.92
2020/4/15,127.08,1223390,118.57,156.58,78.2,37.75,42.95,22.6,115.76,88.67,15.49,13.1,25.55,480.08,100.45,16.63,112.41,125.52,-0.97,59.49,80.87,79.43
2020/4/16,124.75,1589758,126.38,165.15,82.95,38.61,44.41,22.5,117,89.3,15.67,13.94,26.77,322.69,126.67,-14.2,113.27,125.24,0.01,64.17,86.3,82.97
2020/4/17,125.21,721697,124.54,165.6,80.62,38.98,44.59,22.75,116.59,88.41,15.67,13.61,26.33,-201,23.99,-30.28,114.18,124.98,0.6,60.02,77.32,81.49
2020/4/20,121.96,892646,126.38,161.99,80.81,38.79,44.14,22.65,115.34,90.02,15.49,13.61,26.38,-19.37,47.88,3.09,115.11,124.69,1.08,60.57,60.48,74.7
2020/4/21,119.63,971306,121.78,160.19,79.97,38.75,44.04,22.45,115.34,89.12,15.58,13.66,26.03,-441.47,10.22,-3.01,115.62,124.34,1.19,54.89,39.07,58.96
2020/4/22,121.96,685442,120.86,157.03,76.71,37.34,41.85,21.95,113.27,86.26,15.49,12.91,25.01,-27.11,-7.84,-15.81,116.49,124.07,1.08,51.19,29.99,43.18
